20549,20549,1069 CERRITO,-34.595903,-58.382231999999995,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20555,20555,1055 VIAMONTE,-34.599955,-58.381887,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
201366,201366,1059 ALSINA ADOLFO,-34.610477,-58.381292,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
201373,201373,664 LIMA,-34.616,-58.381057,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
202464,202464,2648 SARMIENTO AV.,-34.580487,-58.420182,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
202471,202471,3144 SARMIENTO AV.,-34.57703,-58.416940000000004,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
203224,203224,3467 FIGUEROA ALCORTA PRES. AV.,-34.576932,-58.40438,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
203232,203232,3827 FIGUEROA ALCORTA PRES. AV.,-34.573788,-58.408713,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
203236,203236,3706 SARMIENTO AV.,-34.57336,-58.413534999999996,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
204550,204550,2251 FIGUEROA ALCORTA PRES. AV.,-34.583352000000005,-58.39239499999999,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
204579,204579,957 DEL LIBERTADOR AV.,-34.586872,-58.385397999999995,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
204997,204997,3073 BALBIN RICARDO DR. AV.,-34.559037,-58.473884999999996,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
204999,204999,3231 BALBIN RICARDO DR. AV.,-34.55814,-58.476017000000006,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
